,CUST_NO,VISITDATE,PAGE
2365,DJJ_1YJR36KCKOH8,9449,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2366,DJJ_1YJR36KCKOH8,9449,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2367,DJJ_1YJR36KCKOH8,9450,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2368,DJJ_1YJR36KCKOH8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2369,DJJ_1YJR36KCKOH8,9449,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2370,DJJ_1YJR36KCKOH8,9449,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2371,DJJ_1YJR36KCKOH8,9449,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2372,DJJ_1YJR36KCKOH8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2373,DJJ_1YJR36KCKOH8,9450,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2374,RL1KMIV1DEEYR6MQ,9451,https://www.esunbank.com.tw/edrn/pgusordq
2375,RL1KMIV1DEEYR6MQ,9451,http://www.esunbank.com.tw/gygrt/cugfkt/1061101lce/krfgz.htm
2376,XK80QDKQXMDCCEQS,9450,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
2377,XK80QDKQXMDCCEQS,9450,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2378,EU3PDCRIHB8O8TJA,9449,https://www.esunbank.com.tw/edrn/pgusordq
2379,EU3PDCRIHB8O8TJA,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2380,EU3PDCRIHB8O8TJA,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2381,EU3PDCRIHB8O8TJA,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2382,EU3PDCRIHB8O8TJA,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2383,EU3PDCRIHB8O8TJA,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2384,EU3PDCRIHB8O8TJA,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2385,PNGTMFQDGM724UDG,9450,https://www.esunbank.com.tw/s/pgusordqqodrdppqa/
2386,PNGTMFQDGM724UDG,9450,https://www.esunbank.com.tw/s/pgusordqqodr/sxuygapdjg.dspz
2387,HPBN1ZF6ADRW_XU4,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2388,CWHMXLOOSE-FU-4Q,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2389,CWHMXLOOSE-FU-4Q,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2390,CWHMXLOOSE-FU-4Q,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2391,WME3KIODMXJO4UF4,9451,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
2392,CBN2IKS_PPCYSV5O,9450,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
2393,CBN2IKS_PPCYSV5O,9449,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
2394,CBN2IKS_PPCYSV5O,9450,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
2395,CBN2IKS_PPCYSV5O,9452,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
2396,CBN2IKS_PPCYSV5O,9452,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
2397,CBN2IKS_PPCYSV5O,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2398,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2399,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2400,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2401,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2402,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2403,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2404,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2405,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2406,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2407,PL6TH7IZNGZBZ3IU,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2408,TZPXI3YEKYM_TYVW,9451,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/wouqfcduf/wouqf_dqq
2409,C3FFDCHTAH3B_DUY,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2410,C3FFDCHTAH3B_DUY,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
2411,7TRGIQT6JSLZZ8DQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2412,7TRGIQT6JSLZZ8DQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2413,7TRGIQT6JSLZZ8DQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2414,7TRGIQT6JSLZZ8DQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2415,7TRGIQT6JSLZZ8DQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2416,7TRGIQT6JSLZZ8DQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2417,7TRGIQT6JSLZZ8DQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2418,NMLEN-RZ5CS9_GKM,9451,https://www.esunbank.com.tw/edrn/pgusordq
2419,NMLEN-RZ5CS9_GKM,9451,https://www.esunbank.com.tw/edrn/pgusordq
2420,NMLEN-RZ5CS9_GKM,9451,https://www.esunbank.com.tw/edrn/deoxt/qocdtkors/eudrch
2421,NMLEN-RZ5CS9_GKM,9452,https://www.esunbank.com.tw/edrn/deoxt/qocdtkors/eudrch
2422,0MC7VUPTDW6GPYQI,9452,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2423,0MC7VUPTDW6GPYQI,9450,https://www.esunbank.com.tw/s/hoxsgqodr/ugjkstudtkor
2424,0MC7VUPTDW6GPYQI,9450,https://www.esunbank.com.tw/s/hoxsgqodr/ugjkstudtkor
2425,0MC7VUPTDW6GPYQI,9450,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
2426,0MC7VUPTDW6GPYQI,9450,https://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
2427,0MC7VUPTDW6GPYQI,9450,https://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
2428,GDMZAGWMAUCIXAVC,9449,https://www.esunbank.com.tw/edrn/pgusordq
2429,FRK2XKNEN4O_ELSA,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2430,FRK2XKNEN4O_ELSA,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2431,RZUHZKWX5QLLRGNS,9452,https://www.esunbank.com.tw/edrn/guuou.dspz
2432,D9ZYJQLTJJUJQ9WM,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2433,D9ZYJQLTJJUJQ9WM,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2434,L1TY1KZLJ7TXDS2Y,9450,https://www.esunbank.com.tw/edrn/pgusordq
2435,L1TY1KZLJ7TXDS2Y,9450,https://www.esunbank.com.tw/edrn/pgusordq
2436,L1TY1KZLJ7TXDS2Y,9450,https://www.esunbank.com.tw/edrn/pgusordq
2437,L1TY1KZLJ7TXDS2Y,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt
2438,4S_KWTUHAKWQGTAC,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2439,4S_KWTUHAKWQGTAC,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2440,4S_KWTUHAKWQGTAC,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2441,4S_KWTUHAKWQGTAC,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2442,4S_KWTUHAKWQGTAC,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2443,4S_KWTUHAKWQGTAC,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2444,4S_KWTUHAKWQGTAC,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2445,4S_KWTUHAKWQGTAC,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2446,4S_KWTUHAKWQGTAC,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2447,4S_KWTUHAKWQGTAC,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2448,4S_KWTUHAKWQGTAC,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2449,4S_KWTUHAKWQGTAC,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2450,WREOF_UQ3KQRPXBM,9448,https://www.esunbank.com.tw/edrn/pgusordq
2451,WREOF_UQ3KQRPXBM,9448,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf
2452,DH-XQM7AK86XM3RQ,9452,https://www.esunbank.com.tw/gygrt/mgmegutgdm/judrfqdxrch/
2453,CUBSRINMF8GNYCW4,9448,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/krtuo/edrn-cduf/lce-cduf
2454,CUBSRINMF8GNYCW4,9449,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/tudygq/oygusgds
2455,2YO59GZXJX9JEJ0G,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2456,2YO59GZXJX9JEJ0G,9449,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/puomotkor/
2457,CF3BCWGTP9NDPV_O,9452,https://www.esunbank.com.tw/edrn/pgusordq
2458,CF3BCWGTP9NDPV_O,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2459,CF3BCWGTP9NDPV_O,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2460,CF3BCWGTP9NDPV_O,9452,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
2461,ZCLAINKT8ISRZ4KO,9450,https://www.esunbank.com.tw/gygrt/mgmegutgdm/judrfqdxrch/
2462,SDCDJTDKFVTBBKR4,9451,https://www.esunbank.com.tw/gygrt/qodr/fj/
2463,TL4EJ9ZMWM51CUUE,9452,https://www.esunbank.com.tw/gygrt/qodr/fj/
2464,TL4EJ9ZMWM51CUUE,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2465,TL4EJ9ZMWM51CUUE,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2466,TL4EJ9ZMWM51CUUE,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2467,0EBR4KQUSCZYFWZW,9452,https://www.esunbank.com.tw/edrn/pgusordq
2468,0EBR4KQUSCZYFWZW,9452,https://www.esunbank.com.tw/edrn/pgusordq
2469,0EBR4KQUSCZYFWZW,9452,https://www.esunbank.com.tw/edrn/pgusordq
2470,_Y8AXFRQSDKI_MPY,9452,https://www.esunbank.com.tw/gygrt/iougz/g-skjrdtxug/
2471,3RXBNFRSWRVMATDU,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2472,3RXBNFRSWRVMATDU,9449,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2473,2YO8EJQA_BXY1CTQ,9449,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
2474,2YO8EJQA_BXY1CTQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2475,2YO8EJQA_BXY1CTQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2476,2YO8EJQA_BXY1CTQ,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2477,2YO8EJQA_BXY1CTQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2478,2YO8EJQA_BXY1CTQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2479,2YO8EJQA_BXY1CTQ,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2480,2YO8EJQA_BXY1CTQ,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2481,J7Y6A_KBGAZ5RWQS,9452,https://www.esunbank.com.tw/edrn/pgusordq/gygrt/puomotkor
2482,9KQPWMK5MYKL8RRM,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2483,WBE0JG7DZL6SRXYC,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2484,UH57P3FFVCZW89YY,9451,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2485,PRZP0ZU5KEI71BGE,9451,https://www.esunbank.com.tw/gygrt/e2e/rkjht_orqkrg/
2486,PRZP0ZU5KEI71BGE,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2487,DFHGZFIA7BRBSPGW,9450,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
2488,DFHGZFIA7BRBSPGW,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2489,DFHGZFIA7BRBSPGW,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2490,DFHGZFIA7BRBSPGW,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2491,DFHGZFIA7BRBSPGW,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2492,DFHGZFIA7BRBSPGW,9450,https://www.esunbank.com.tw/gygrt/mgmegutgdm/judrfqdxrch/
2493,DFHGZFIA7BRBSPGW,9450,https://www.esunbank.com.tw/gygrt/tdoedocdurkydq/foxeqg11/2017/
2494,YSB2O0SUB7QWRZ9M,9449,https://www.esunbank.com.tw/edrn/pgusordq
2495,LBN0U6A1MXDZZI2I,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2496,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2497,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2498,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2499,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2500,LBN0U6A1MXDZZI2I,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2501,LBN0U6A1MXDZZI2I,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2502,LBN0U6A1MXDZZI2I,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2503,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2504,LBN0U6A1MXDZZI2I,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2505,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2506,LBN0U6A1MXDZZI2I,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2507,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2508,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2509,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2510,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2511,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2512,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2513,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2514,LBN0U6A1MXDZZI2I,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2515,LBN0U6A1MXDZZI2I,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2516,LBN0U6A1MXDZZI2I,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2517,LBN0U6A1MXDZZI2I,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2518,LBN0U6A1MXDZZI2I,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2519,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2520,LBN0U6A1MXDZZI2I,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2521,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2522,LBN0U6A1MXDZZI2I,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2523,LBN0U6A1MXDZZI2I,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
2524,CP9DY78JMOVDSCTK,9451,https://www.esunbank.com.tw/edrn/pgusordq
2525,ISA6R3UTKDFZUM7A,9449,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2526,KDLXQFMBKYFA4178,9452,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2527,ECGNBDAMDH4RL2UA,9451,https://www.esunbank.com.tw/edrn/pgusordq
2528,TRT5AVTOBRXB50AS,9450,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
2529,TRT5AVTOBRXB50AS,9450,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
2530,TRT5AVTOBRXB50AS,9450,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
2531,TRT5AVTOBRXB50AS,9450,https://www.esunbank.com.tw/edrn/pgusordq
2532,TRT5AVTOBRXB50AS,9450,https://www.esunbank.com.tw/edrn/pgusordq/gygrt/puomotkor
2533,TPSL4QKK9A9AHZH4,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2534,TPSL4QKK9A9AHZH4,9451,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2535,TPSL4QKK9A9AHZH4,9452,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2536,TPSL4QKK9A9AHZH4,9449,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
2537,GEN4HEV4V3WUO5FM,9451,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/ugwduf/ioum/ugwdufmkqgdjgioum
2538,_PXGNBHN_7TMNXPY,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/ioof
2539,_PXGNBHN_7TMNXPY,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/ioof
2540,G0LOUGGWQXX-4NAE,9449,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
2541,POM87SWIZJWYTODQ,9448,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
2542,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2543,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2544,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2545,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2546,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2547,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2548,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2549,R7U-TSSYQ2STXJX0,9450,https://www.esunbank.com.tw/edrn/pgusordq
2550,R7U-TSSYQ2STXJX0,9450,https://www.esunbank.com.tw/edrn/pgusordq
2551,R7U-TSSYQ2STXJX0,9451,https://www.esunbank.com.tw/edrn/pgusordq
2552,R7U-TSSYQ2STXJX0,9451,https://www.esunbank.com.tw/edrn/pgusordq
2553,R7U-TSSYQ2STXJX0,9451,https://www.esunbank.com.tw/edrn/pgusordq
2554,R7U-TSSYQ2STXJX0,9451,https://www.esunbank.com.tw/edrn/pgusordq
2555,R7U-TSSYQ2STXJX0,9451,https://www.esunbank.com.tw/edrn/pgusordq
2556,R7U-TSSYQ2STXJX0,9451,https://www.esunbank.com.tw/edrn/pgusordq
2557,R7U-TSSYQ2STXJX0,9449,https://www.esunbank.com.tw/edrn/pgusordq
2558,R7U-TSSYQ2STXJX0,9449,https://www.esunbank.com.tw/edrn/pgusordq
2559,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2560,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2561,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2562,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2563,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2564,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2565,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2566,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2567,R7U-TSSYQ2STXJX0,9452,https://www.esunbank.com.tw/edrn/pgusordq
2568,R7U-TSSYQ2STXJX0,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2569,R7U-TSSYQ2STXJX0,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2570,R7U-TSSYQ2STXJX0,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2571,R7U-TSSYQ2STXJX0,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
2572,R7U-TSSYQ2STXJX0,9450,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/iougkjr-gzchdrjg-udtgs
